2.646679947471027845e+04
4.258427112479014731e+00
1.980121560780560563e-01
4.846696310950072075e+03
3.239030596240473642e+03
6.834568055024863497e+03
1.485059811645999446e+02
3.997577665529727255e+02
3.997577665529727255e+02
3.115825052816676325e+05
1.415713867819096322e+03
3.986279935258432161e-01
3.408119853031426061e+00
3.342821173526114080e+02
5.066688804596539697e-01
1.051561175967289513e-01
2.357895877136053855e+02
2.357895877136053855e+02
