1.519409755850165675e+04
2.799599390283831646e+00
1.330489777877125745e-01
4.120826162611288964e+03
1.633483421475856630e+03
3.441865104909685215e+03
5.990875797432953931e+01
1.609626789317706823e+02
1.609626789317706823e+02
3.895169627728583291e+05
7.584712889902964434e+02
2.807109605321108647e-01
2.755033841882517986e+00
2.148301140942884615e+02
4.834508673484547159e-01
9.312673319965737717e-02
1.923574019509168522e+02
1.923574019509168522e+02
